flight_id,airline,source,destination,departure_time,arrival_time,duration,duration_minutes,route,departure_date,arrival_date,departure_hour,arrival_hour,is_overnight
SJ119,SpiceJet,BOM,CCU,2026-04-19 08:53:41.702,2026-04-19 11:29:41.702,02:36:00,156.0,BOM → CCU,2026-04-19,2026-04-19,8,11,False
AI165,Air India,DEL,CCU,2026-04-19 08:51:41.703,2026-04-19 10:31:41.703,01:40:00,100.0,DEL → CCU,2026-04-19,2026-04-19,8,10,False
AI255,Air India,MAA,CCU,2026-04-19 08:45:41.704,2026-04-19 13:12:41.704,04:27:00,267.0,MAA → CCU,2026-04-19,2026-04-19,8,13,False
AI202,Air India,HYD,BLR,2026-04-19 08:44:41.703,2026-04-19 10:53:41.703,02:09:00,129.0,HYD → BLR,2026-04-19,2026-04-19,8,10,False
SJ039,SpiceJet,MAA,BOM,2026-04-19 08:41:41.701,2026-04-19 12:08:41.701,03:27:00,207.0,MAA → BOM,2026-04-19,2026-04-19,8,12,False
SJ051,UNKNOWN,BOM,BLR,2026-04-19 08:40:41.701,2026-04-19 12:18:41.701,03:38:00,218.0,BOM → BLR,2026-04-19,2026-04-19,8,12,False
UK024,Vistara,MAA,BLR,2026-04-19 08:29:41.701,2026-04-19 13:29:41.701,05:00:00,300.0,MAA → BLR,2026-04-19,2026-04-19,8,13,False
SJ006,SpiceJet,HYD,BLR,2026-04-19 08:25:41.701,2026-04-19 08:57:41.701,00:32:00,32.0,HYD → BLR,2026-04-19,2026-04-19,8,8,False
AI207,Air India,BOM,MAA,2026-04-19 08:24:41.703,2026-04-19 11:23:41.703,02:59:00,179.0,BOM → MAA,2026-04-19,2026-04-19,8,11,False
SJ168,SpiceJet,CCU,BOM,2026-04-19 08:17:41.703,2026-04-19 12:29:41.703,04:12:00,252.0,CCU → BOM,2026-04-19,2026-04-19,8,12,False
AI028,Air India,HYD,BOM,2026-04-19 07:53:41.701,2026-04-19 08:35:41.701,00:42:00,42.0,HYD → BOM,2026-04-19,2026-04-19,7,8,False
6F094,IndiGo,BLR,BOM,2026-04-19 07:37:41.702,2026-04-19 09:06:41.702,01:29:00,89.0,BLR → BOM,2026-04-19,2026-04-19,7,9,False
6F024,IndiGo,BOM,DEL,2026-04-19 07:31:41.701,2026-04-19 11:17:41.701,03:46:00,226.0,BOM → DEL,2026-04-19,2026-04-19,7,11,False
6F061,IndiGo,MAA,BOM,2026-04-19 07:28:41.701,2026-04-19 08:09:41.701,00:41:00,41.0,MAA → BOM,2026-04-19,2026-04-19,7,8,False
AI032,Air India,MAA,BLR,2026-04-19 07:26:41.701,2026-04-19 09:26:42.000,02:00:00.299000,120.0,MAA → BLR,2026-04-19,2026-04-19,7,9,False
UK163,Vistara,DEL,HYD,2026-04-19 07:22:41.703,2026-04-19 09:04:41.703,01:42:00,102.0,DEL → HYD,2026-04-19,2026-04-19,7,9,False
SJ067,SpiceJet,MAA,BLR,2026-04-19 07:17:41.701,2026-04-19 08:16:41.701,00:59:00,59.0,MAA → BLR,2026-04-19,2026-04-19,7,8,False
SJ106,SpiceJet,CCU,DEL,2026-04-19 07:16:41.702,2026-04-19 09:40:41.702,02:24:00,144.0,CCU → DEL,2026-04-19,2026-04-19,7,9,False
AI086,Air India,CCU,HYD,2026-04-19 07:13:41.702,2026-04-19 10:09:41.702,02:56:00,176.0,CCU → HYD,2026-04-19,2026-04-19,7,10,False
6F263,UNKNOWN,DEL,HYD,2026-04-19 07:07:41.703,2026-04-19 08:30:41.703,01:23:00,83.0,DEL → HYD,2026-04-19,2026-04-19,7,8,False
6F163,IndiGo,MAA,BOM,2026-04-19 06:49:41.703,2026-04-19 10:46:41.703,03:57:00,237.0,MAA → BOM,2026-04-19,2026-04-19,6,10,False
SJ064,SpiceJet,CCU,DEL,2026-04-19 06:29:41.701,2026-04-19 08:43:41.701,02:14:00,134.0,CCU → DEL,2026-04-19,2026-04-19,6,8,False
UK118,Vistara,HYD,BLR,2026-04-19 06:22:41.702,2026-04-19 07:22:42.000,01:00:00.298000,60.0,HYD → BLR,2026-04-19,2026-04-19,6,7,False
UK022,Vistara,DEL,HYD,2026-04-19 06:22:41.701,2026-04-19 10:59:41.701,04:37:00,277.0,DEL → HYD,2026-04-19,2026-04-19,6,10,False
UK099,Vistara,BOM,MAA,2026-04-19 06:16:41.702,2026-04-19 10:24:41.702,04:08:00,248.0,BOM → MAA,2026-04-19,2026-04-19,6,10,False
6F212,IndiGo,BLR,CCU,2026-04-19 06:10:41.703,2026-04-19 10:52:41.703,04:42:00,282.0,BLR → CCU,2026-04-19,2026-04-19,6,10,False
AI023,Air India,HYD,BLR,2026-04-19 06:10:41.701,2026-04-19 09:35:41.701,03:25:00,205.0,HYD → BLR,2026-04-19,2026-04-19,6,9,False
SJ245,SpiceJet,BOM,DEL,2026-04-19 06:07:41.704,2026-04-19 09:39:41.704,03:32:00,212.0,BOM → DEL,2026-04-19,2026-04-19,6,9,False
6F066,IndiGo,BLR,HYD,2026-04-19 06:07:41.701,2026-04-19 07:43:41.701,01:36:00,96.0,BLR → HYD,2026-04-19,2026-04-19,6,7,False
AI138,Air India,DEL,CCU,2026-04-19 05:50:41.702,2026-04-19 06:40:41.702,00:50:00,50.0,DEL → CCU,2026-04-19,2026-04-19,5,6,False
SJ021,SpiceJet,HYD,BLR,2026-04-19 05:48:41.701,2026-04-19 09:46:41.701,03:58:00,238.0,HYD → BLR,2026-04-19,2026-04-19,5,9,False
SJ136,SpiceJet,HYD,BLR,2026-04-19 05:45:41.702,2026-04-19 08:04:41.702,02:19:00,139.0,HYD → BLR,2026-04-19,2026-04-19,5,8,False
AI148,Air India,HYD,MAA,2026-04-19 05:41:41.703,2026-04-19 08:32:41.703,02:51:00,171.0,HYD → MAA,2026-04-19,2026-04-19,5,8,False
SJ014,SpiceJet,BOM,HYD,2026-04-19 05:40:41.701,2026-04-19 06:39:41.701,00:59:00,59.0,BOM → HYD,2026-04-19,2026-04-19,5,6,False
6F104,IndiGo,CCU,BOM,2026-04-19 05:39:41.702,2026-04-19 06:14:41.702,00:35:00,35.0,CCU → BOM,2026-04-19,2026-04-19,5,6,False
SJ121,SpiceJet,CCU,DEL,2026-04-19 05:32:41.702,2026-04-19 06:47:41.702,01:15:00,75.0,CCU → DEL,2026-04-19,2026-04-19,5,6,False
UK174,Vistara,CCU,DEL,2026-04-19 05:27:41.703,2026-04-19 07:47:41.703,02:20:00,140.0,CCU → DEL,2026-04-19,2026-04-19,5,7,False
AI033,Air India,MAA,CCU,2026-04-19 05:25:41.701,2026-04-19 10:21:41.701,04:56:00,296.0,MAA → CCU,2026-04-19,2026-04-19,5,10,False
SJ122,SpiceJet,CCU,BOM,2026-04-19 05:22:41.702,2026-04-19 10:09:41.702,04:47:00,287.0,CCU → BOM,2026-04-19,2026-04-19,5,10,False
UK095,Vistara,BOM,MAA,2026-04-19 05:22:41.702,2026-04-19 07:36:41.702,02:14:00,134.0,BOM → MAA,2026-04-19,2026-04-19,5,7,False
SJ026,SpiceJet,CCU,MAA,2026-04-19 05:22:41.701,2026-04-19 09:40:41.701,04:18:00,258.0,CCU → MAA,2026-04-19,2026-04-19,5,9,False
6F221,IndiGo,MAA,DEL,2026-04-19 05:20:41.704,2026-04-19 08:52:41.704,03:32:00,212.0,MAA → DEL,2026-04-19,2026-04-19,5,8,False
SJ103,SpiceJet,MAA,BLR,2026-04-19 05:16:41.702,2026-04-19 08:56:41.702,03:40:00,220.0,MAA → BLR,2026-04-19,2026-04-19,5,8,False
SJ011,SpiceJet,BOM,MAA,2026-04-19 05:14:41.701,2026-04-19 09:59:41.701,04:45:00,285.0,BOM → MAA,2026-04-19,2026-04-19,5,9,False
AI002,Air India,HYD,BLR,2026-04-19 05:12:41.700,2026-04-19 07:12:41.700,02:00:00,120.0,HYD → BLR,2026-04-19,2026-04-19,5,7,False
AI046,UNKNOWN,DEL,BOM,2026-04-19 05:09:41.701,2026-04-19 08:00:41.701,02:51:00,171.0,DEL → BOM,2026-04-19,2026-04-19,5,8,False
SJ053,SpiceJet,CCU,DEL,2026-04-19 05:00:41.701,2026-04-19 06:38:41.701,01:38:00,98.0,CCU → DEL,2026-04-19,2026-04-19,5,6,False
AI236,Air India,DEL,BOM,2026-04-19 04:52:41.704,2026-04-19 09:11:41.704,04:19:00,259.0,DEL → BOM,2026-04-19,2026-04-19,4,9,False
AI254,Air India,CCU,HYD,2026-04-19 04:46:41.704,2026-04-19 08:06:41.704,03:20:00,200.0,CCU → HYD,2026-04-19,2026-04-19,4,8,False
6F063,IndiGo,DEL,HYD,2026-04-19 04:42:41.701,2026-04-19 07:31:41.701,02:49:00,169.0,DEL → HYD,2026-04-19,2026-04-19,4,7,False
6F115,IndiGo,MAA,BLR,2026-04-19 04:41:41.702,2026-04-19 06:23:41.702,01:42:00,102.0,MAA → BLR,2026-04-19,2026-04-19,4,6,False
UK070,Vistara,BOM,DEL,2026-04-19 04:36:41.701,2026-04-19 06:49:41.701,02:13:00,133.0,BOM → DEL,2026-04-19,2026-04-19,4,6,False
SJ147,SpiceJet,BLR,CCU,2026-04-19 04:30:41.702,2026-04-19 08:52:41.702,04:22:00,262.0,BLR → CCU,2026-04-19,2026-04-19,4,8,False
UK201,Vistara,HYD,BOM,2026-04-19 04:29:41.703,2026-04-19 06:42:41.703,02:13:00,133.0,HYD → BOM,2026-04-19,2026-04-19,4,6,False
SJ234,SpiceJet,BLR,CCU,2026-04-19 04:20:41.704,2026-04-19 06:23:41.704,02:03:00,123.0,BLR → CCU,2026-04-19,2026-04-19,4,6,False
AI176,Air India,BLR,DEL,2026-04-19 04:20:41.703,2026-04-19 06:25:41.703,02:05:00,125.0,BLR → DEL,2026-04-19,2026-04-19,4,6,False
SJ045,SpiceJet,DEL,MAA,2026-04-19 04:16:41.701,2026-04-19 09:03:41.701,04:47:00,287.0,DEL → MAA,2026-04-19,2026-04-19,4,9,False
SJ174,SpiceJet,CCU,DEL,2026-04-19 04:09:41.703,2026-04-19 05:04:41.703,00:55:00,55.0,CCU → DEL,2026-04-19,2026-04-19,4,5,False
AI007,Air India,MAA,DEL,2026-04-19 04:01:41.701,2026-04-19 06:01:42.000,02:00:00.299000,120.0,MAA → DEL,2026-04-19,2026-04-19,4,6,False
AI143,Air India,CCU,DEL,2026-04-19 03:58:41.702,2026-04-19 04:36:41.702,00:38:00,38.0,CCU → DEL,2026-04-19,2026-04-19,3,4,False
SJ241,SpiceJet,DEL,HYD,2026-04-19 03:57:41.704,2026-04-19 06:36:41.704,02:39:00,159.0,DEL → HYD,2026-04-19,2026-04-19,3,6,False
AI020,UNKNOWN,BOM,BLR,2026-04-19 03:53:41.701,2026-04-19 06:21:41.701,02:28:00,148.0,BOM → BLR,2026-04-19,2026-04-19,3,6,False
UK031,Vistara,CCU,DEL,2026-04-19 03:45:41.701,2026-04-19 07:20:41.701,03:35:00,215.0,CCU → DEL,2026-04-19,2026-04-19,3,7,False
AI013,Air India,HYD,BLR,2026-04-19 03:41:41.701,2026-04-19 04:58:41.701,01:17:00,77.0,HYD → BLR,2026-04-19,2026-04-19,3,4,False
AI249,Air India,BLR,HYD,2026-04-19 03:38:41.704,2026-04-19 06:27:41.704,02:49:00,169.0,BLR → HYD,2026-04-19,2026-04-19,3,6,False
UK046,Vistara,CCU,DEL,2026-04-19 03:37:41.701,2026-04-19 06:05:41.701,02:28:00,148.0,CCU → DEL,2026-04-19,2026-04-19,3,6,False
UK168,Vistara,BLR,CCU,2026-04-19 03:20:41.703,2026-04-19 04:09:41.703,00:49:00,49.0,BLR → CCU,2026-04-19,2026-04-19,3,4,False
AI022,Air India,BOM,MAA,2026-04-19 03:15:41.701,2026-04-19 05:10:41.701,01:55:00,115.0,BOM → MAA,2026-04-19,2026-04-19,3,5,False
UK218,Vistara,MAA,BLR,2026-04-19 03:12:41.704,2026-04-19 07:22:41.704,04:10:00,250.0,MAA → BLR,2026-04-19,2026-04-19,3,7,False
UK142,Vistara,BLR,DEL,2026-04-19 03:03:41.703,2026-04-19 07:13:41.703,04:10:00,250.0,BLR → DEL,2026-04-19,2026-04-19,3,7,False
6F067,IndiGo,MAA,BLR,2026-04-19 02:59:41.701,2026-04-19 06:02:41.701,03:03:00,183.0,MAA → BLR,2026-04-19,2026-04-19,2,6,False
SJ217,SpiceJet,BOM,CCU,2026-04-19 02:57:41.703,2026-04-19 06:04:41.703,03:07:00,187.0,BOM → CCU,2026-04-19,2026-04-19,2,6,False
SJ143,SpiceJet,DEL,BOM,2026-04-19 02:55:41.702,2026-04-19 03:52:41.702,00:57:00,57.0,DEL → BOM,2026-04-19,2026-04-19,2,3,False
AI243,UNKNOWN,BLR,BOM,2026-04-19 02:50:41.704,2026-04-19 05:09:41.704,02:19:00,139.0,BLR → BOM,2026-04-19,2026-04-19,2,5,False
SJ246,SpiceJet,BOM,DEL,2026-04-19 02:47:41.704,2026-04-19 03:47:42.000,01:00:00.296000,60.0,BOM → DEL,2026-04-19,2026-04-19,2,3,False
6F170,IndiGo,HYD,DEL,2026-04-19 02:44:41.703,2026-04-19 04:14:41.703,01:30:00,90.0,HYD → DEL,2026-04-19,2026-04-19,2,4,False
UK157,Vistara,CCU,BOM,2026-04-19 02:41:41.703,2026-04-19 03:41:42.000,01:00:00.297000,60.0,CCU → BOM,2026-04-19,2026-04-19,2,3,False
UK172,Vistara,DEL,BOM,2026-04-19 02:20:41.703,2026-04-19 05:21:41.703,03:01:00,181.0,DEL → BOM,2026-04-19,2026-04-19,2,5,False
SJ139,SpiceJet,DEL,BLR,2026-04-19 02:20:41.702,2026-04-19 06:02:41.702,03:42:00,222.0,DEL → BLR,2026-04-19,2026-04-19,2,6,False
UK085,Vistara,MAA,DEL,2026-04-19 02:15:41.702,2026-04-19 03:17:41.702,01:02:00,62.0,MAA → DEL,2026-04-19,2026-04-19,2,3,False
6F079,IndiGo,MAA,HYD,2026-04-19 02:14:41.702,2026-04-19 06:18:41.702,04:04:00,244.0,MAA → HYD,2026-04-19,2026-04-19,2,6,False
SJ032,SpiceJet,MAA,BOM,2026-04-19 02:11:41.701,2026-04-19 04:33:41.701,02:22:00,142.0,MAA → BOM,2026-04-19,2026-04-19,2,4,False
6F182,IndiGo,BOM,CCU,2026-04-19 02:10:41.703,2026-04-19 04:18:41.703,02:08:00,128.0,BOM → CCU,2026-04-19,2026-04-19,2,4,False
AI106,Air India,HYD,BLR,2026-04-19 02:07:41.702,2026-04-19 03:20:41.702,01:13:00,73.0,HYD → BLR,2026-04-19,2026-04-19,2,3,False
AI200,Air India,HYD,MAA,2026-04-19 02:05:41.703,2026-04-19 05:29:41.703,03:24:00,204.0,HYD → MAA,2026-04-19,2026-04-19,2,5,False
6F142,IndiGo,CCU,MAA,2026-04-19 02:05:41.702,2026-04-19 06:04:41.702,03:59:00,239.0,CCU → MAA,2026-04-19,2026-04-19,2,6,False
SJ079,SpiceJet,HYD,DEL,2026-04-19 01:58:41.702,2026-04-19 05:02:41.702,03:04:00,184.0,HYD → DEL,2026-04-19,2026-04-19,1,5,False
SJ082,SpiceJet,BOM,DEL,2026-04-19 01:54:41.702,2026-04-19 02:33:41.702,00:39:00,39.0,BOM → DEL,2026-04-19,2026-04-19,1,2,False
SJ110,SpiceJet,CCU,DEL,2026-04-19 01:47:41.702,2026-04-19 02:20:41.702,00:33:00,33.0,CCU → DEL,2026-04-19,2026-04-19,1,2,False
6F262,UNKNOWN,MAA,DEL,2026-04-19 01:44:41.702,2026-04-19 02:47:41.702,01:03:00,63.0,MAA → DEL,2026-04-19,2026-04-19,1,2,False
UK143,Vistara,BLR,BOM,2026-04-19 01:34:41.703,2026-04-19 02:48:41.703,01:14:00,74.0,BLR → BOM,2026-04-19,2026-04-19,1,2,False
6F269,UNKNOWN,HYD,MAA,2026-04-19 01:30:41.702,2026-04-19 02:52:41.702,01:22:00,82.0,HYD → MAA,2026-04-19,2026-04-19,1,2,False
6F214,IndiGo,BOM,CCU,2026-04-19 01:21:41.703,2026-04-19 05:20:41.703,03:59:00,239.0,BOM → CCU,2026-04-19,2026-04-19,1,5,False
SJ213,SpiceJet,BOM,CCU,2026-04-19 01:19:41.703,2026-04-19 04:48:41.703,03:29:00,209.0,BOM → CCU,2026-04-19,2026-04-19,1,4,False
SJ072,SpiceJet,DEL,HYD,2026-04-19 01:18:41.701,2026-04-19 04:08:41.701,02:50:00,170.0,DEL → HYD,2026-04-19,2026-04-19,1,4,False
6F059,IndiGo,BOM,DEL,2026-04-19 01:12:41.701,2026-04-19 06:02:41.701,04:50:00,290.0,BOM → DEL,2026-04-19,2026-04-19,1,6,False
UK202,Vistara,DEL,HYD,2026-04-19 01:11:41.703,2026-04-19 05:37:41.703,04:26:00,266.0,DEL → HYD,2026-04-19,2026-04-19,1,5,False
UK037,Vistara,BLR,BOM,2026-04-19 01:10:41.701,2026-04-19 05:12:41.701,04:02:00,242.0,BLR → BOM,2026-04-19,2026-04-19,1,5,False
UK069,Vistara,CCU,DEL,2026-04-19 01:10:41.701,2026-04-19 03:23:41.701,02:13:00,133.0,CCU → DEL,2026-04-19,2026-04-19,1,3,False
SJ118,SpiceJet,DEL,BOM,2026-04-19 01:08:41.702,2026-04-19 02:33:41.702,01:25:00,85.0,DEL → BOM,2026-04-19,2026-04-19,1,2,False
6F145,IndiGo,CCU,DEL,2026-04-19 01:02:41.703,2026-04-19 02:18:41.703,01:16:00,76.0,CCU → DEL,2026-04-19,2026-04-19,1,2,False
UK097,Vistara,HYD,BOM,2026-04-19 00:49:41.702,2026-04-19 05:00:41.702,04:11:00,251.0,HYD → BOM,2026-04-19,2026-04-19,0,5,False
6F117,IndiGo,CCU,DEL,2026-04-19 00:46:41.702,2026-04-19 01:51:41.702,01:05:00,65.0,CCU → DEL,2026-04-19,2026-04-19,0,1,False
6F226,IndiGo,DEL,BOM,2026-04-19 00:38:41.704,2026-04-19 02:55:41.704,02:17:00,137.0,DEL → BOM,2026-04-19,2026-04-19,0,2,False
6F050,IndiGo,DEL,BOM,2026-04-19 00:35:41.701,2026-04-19 04:32:41.701,03:57:00,237.0,DEL → BOM,2026-04-19,2026-04-19,0,4,False
UK196,Vistara,BOM,HYD,2026-04-19 00:32:41.703,2026-04-19 04:49:41.703,04:17:00,257.0,BOM → HYD,2026-04-19,2026-04-19,0,4,False
SJ086,SpiceJet,CCU,DEL,2026-04-19 00:32:41.702,2026-04-19 04:17:41.702,03:45:00,225.0,CCU → DEL,2026-04-19,2026-04-19,0,4,False
AI134,Air India,HYD,BOM,2026-04-19 00:28:41.702,2026-04-19 04:23:41.702,03:55:00,235.0,HYD → BOM,2026-04-19,2026-04-19,0,4,False
AI043,Air India,CCU,DEL,2026-04-19 00:28:41.701,2026-04-19 04:37:41.701,04:09:00,249.0,CCU → DEL,2026-04-19,2026-04-19,0,4,False
UK119,Vistara,BOM,CCU,2026-04-19 00:21:41.702,2026-04-19 04:38:41.702,04:17:00,257.0,BOM → CCU,2026-04-19,2026-04-19,0,4,False
SJ181,SpiceJet,BOM,BLR,2026-04-19 00:20:41.703,2026-04-19 01:49:41.703,01:29:00,89.0,BOM → BLR,2026-04-19,2026-04-19,0,1,False
AI070,Air India,CCU,DEL,2026-04-19 00:05:41.702,2026-04-19 01:44:41.702,01:39:00,99.0,CCU → DEL,2026-04-19,2026-04-19,0,1,False
6F233,IndiGo,BLR,BOM,2026-04-18 23:56:41.704,2026-04-19 03:53:41.704,03:57:00,237.0,BLR → BOM,2026-04-18,2026-04-19,23,3,True
UK013,Vistara,BOM,MAA,2026-04-18 23:52:41.701,2026-04-19 02:52:41.701,03:00:00,180.0,BOM → MAA,2026-04-18,2026-04-19,23,2,True
6F015,IndiGo,BOM,CCU,2026-04-18 23:39:41.701,2026-04-19 02:27:41.701,02:48:00,168.0,BOM → CCU,2026-04-18,2026-04-19,23,2,True
SJ247,SpiceJet,DEL,BOM,2026-04-18 23:38:41.704,2026-04-19 03:43:41.704,04:05:00,245.0,DEL → BOM,2026-04-18,2026-04-19,23,3,True
AI067,Air India,HYD,DEL,2026-04-18 23:36:41.701,2026-04-19 03:09:41.701,03:33:00,213.0,HYD → DEL,2026-04-18,2026-04-19,23,3,True
AI211,Air India,DEL,CCU,2026-04-18 23:34:41.703,2026-04-19 01:21:41.703,01:47:00,107.0,DEL → CCU,2026-04-18,2026-04-19,23,1,True
UK029,Vistara,DEL,BOM,2026-04-18 23:26:41.701,2026-04-19 02:15:41.701,02:49:00,169.0,DEL → BOM,2026-04-18,2026-04-19,23,2,True
SJ200,SpiceJet,BOM,DEL,2026-04-18 23:24:41.703,2026-04-19 02:11:41.703,02:47:00,167.0,BOM → DEL,2026-04-18,2026-04-19,23,2,True
6F087,IndiGo,DEL,HYD,2026-04-18 23:24:41.702,2026-04-19 03:10:41.702,03:46:00,226.0,DEL → HYD,2026-04-18,2026-04-19,23,3,True
SJ210,SpiceJet,HYD,CCU,2026-04-18 23:21:41.703,2026-04-19 02:54:41.703,03:33:00,213.0,HYD → CCU,2026-04-18,2026-04-19,23,2,True
AI101,Air India,DEL,BLR,2026-04-18 23:20:41.702,2026-04-19 02:23:41.702,03:03:00,183.0,DEL → BLR,2026-04-18,2026-04-19,23,2,True
UK075,Vistara,MAA,CCU,2026-04-18 23:15:41.702,2026-04-19 03:54:41.702,04:39:00,279.0,MAA → CCU,2026-04-18,2026-04-19,23,3,True
SJ091,SpiceJet,BLR,CCU,2026-04-18 23:10:41.702,2026-04-19 00:47:41.702,01:37:00,97.0,BLR → CCU,2026-04-18,2026-04-19,23,0,True
AI251,Air India,MAA,DEL,2026-04-18 22:40:41.704,2026-04-18 23:24:41.704,00:44:00,44.0,MAA → DEL,2026-04-18,2026-04-18,22,23,False
SJ042,SpiceJet,HYD,CCU,2026-04-18 22:38:41.701,2026-04-19 02:20:41.701,03:42:00,222.0,HYD → CCU,2026-04-18,2026-04-19,22,2,True
UK126,Vistara,CCU,DEL,2026-04-18 22:37:41.702,2026-04-19 00:03:41.702,01:26:00,86.0,CCU → DEL,2026-04-18,2026-04-19,22,0,True
6F042,IndiGo,HYD,DEL,2026-04-18 22:35:41.701,2026-04-19 02:41:41.701,04:06:00,246.0,HYD → DEL,2026-04-18,2026-04-19,22,2,True
AI116,Air India,CCU,BOM,2026-04-18 22:30:41.702,2026-04-19 01:57:41.702,03:27:00,207.0,CCU → BOM,2026-04-18,2026-04-19,22,1,True
SJ209,SpiceJet,BLR,BOM,2026-04-18 22:22:41.703,2026-04-19 02:03:41.703,03:41:00,221.0,BLR → BOM,2026-04-18,2026-04-19,22,2,True
AI123,Air India,MAA,BOM,2026-04-18 22:19:41.702,2026-04-19 00:45:41.702,02:26:00,146.0,MAA → BOM,2026-04-18,2026-04-19,22,0,True
6F016,IndiGo,HYD,BOM,2026-04-18 22:18:41.701,2026-04-18 22:54:41.701,00:36:00,36.0,HYD → BOM,2026-04-18,2026-04-18,22,22,False
UK012,Vistara,MAA,BOM,2026-04-18 22:16:41.701,2026-04-19 00:25:41.701,02:09:00,129.0,MAA → BOM,2026-04-18,2026-04-19,22,0,True
SJ188,SpiceJet,BLR,BOM,2026-04-18 22:15:41.703,2026-04-18 22:55:41.703,00:40:00,40.0,BLR → BOM,2026-04-18,2026-04-18,22,22,False
UK096,Vistara,BLR,HYD,2026-04-18 22:11:41.702,2026-04-19 00:06:41.702,01:55:00,115.0,BLR → HYD,2026-04-18,2026-04-19,22,0,True
SJ046,SpiceJet,BOM,MAA,2026-04-18 22:01:41.701,2026-04-19 01:25:41.701,03:24:00,204.0,BOM → MAA,2026-04-18,2026-04-19,22,1,True
UK081,UNKNOWN,BLR,DEL,2026-04-18 22:00:41.702,2026-04-18 23:00:41.702,01:00:00,60.0,BLR → DEL,2026-04-18,2026-04-18,22,23,False
UK191,Vistara,MAA,BLR,2026-04-18 21:51:41.703,2026-04-18 22:57:41.703,01:06:00,66.0,MAA → BLR,2026-04-18,2026-04-18,21,22,False
6F064,IndiGo,CCU,DEL,2026-04-18 21:45:41.701,2026-04-18 22:50:41.701,01:05:00,65.0,CCU → DEL,2026-04-18,2026-04-18,21,22,False
AI005,Air India,DEL,CCU,2026-04-18 21:24:41.701,2026-04-18 22:11:41.701,00:47:00,47.0,DEL → CCU,2026-04-18,2026-04-18,21,22,False
6F021,IndiGo,BLR,MAA,2026-04-18 21:23:41.701,2026-04-19 01:25:41.701,04:02:00,242.0,BLR → MAA,2026-04-18,2026-04-19,21,1,True
AI169,Air India,CCU,DEL,2026-04-18 21:21:41.703,2026-04-19 01:34:41.703,04:13:00,253.0,CCU → DEL,2026-04-18,2026-04-19,21,1,True
UK035,Vistara,HYD,BOM,2026-04-18 21:08:41.701,2026-04-18 22:24:41.701,01:16:00,76.0,HYD → BOM,2026-04-18,2026-04-18,21,22,False
AI040,Air India,HYD,BLR,2026-04-18 21:01:41.701,2026-04-18 22:42:41.701,01:41:00,101.0,HYD → BLR,2026-04-18,2026-04-18,21,22,False
UK042,Vistara,MAA,BOM,2026-04-18 20:59:41.701,2026-04-19 01:38:41.701,04:39:00,279.0,MAA → BOM,2026-04-18,2026-04-19,20,1,True
SJ171,SpiceJet,DEL,HYD,2026-04-18 20:52:41.703,2026-04-18 23:52:41.703,03:00:00,180.0,DEL → HYD,2026-04-18,2026-04-18,20,23,False
AI250,UNKNOWN,BOM,CCU,2026-04-18 20:48:41.704,2026-04-19 00:12:41.704,03:24:00,204.0,BOM → CCU,2026-04-18,2026-04-19,20,0,True
SJ195,SpiceJet,BOM,CCU,2026-04-18 20:41:41.703,2026-04-18 23:54:41.703,03:13:00,193.0,BOM → CCU,2026-04-18,2026-04-18,20,23,False
UK211,Vistara,MAA,CCU,2026-04-18 20:39:41.704,2026-04-18 22:02:41.704,01:23:00,83.0,MAA → CCU,2026-04-18,2026-04-18,20,22,False
UK122,Vistara,HYD,CCU,2026-04-18 20:29:42.000,2026-04-18 23:29:42.000,03:00:00,180.0,HYD → CCU,2026-04-18,2026-04-18,20,23,False
AI136,Air India,BLR,DEL,2026-04-18 20:29:41.702,2026-04-18 23:48:41.702,03:19:00,199.0,BLR → DEL,2026-04-18,2026-04-18,20,23,False
6F141,IndiGo,BOM,CCU,2026-04-18 20:26:41.702,2026-04-18 22:28:41.702,02:02:00,122.0,BOM → CCU,2026-04-18,2026-04-18,20,22,False
6F053,IndiGo,DEL,HYD,2026-04-18 20:26:41.701,2026-04-19 00:39:41.701,04:13:00,253.0,DEL → HYD,2026-04-18,2026-04-19,20,0,True
6F136,IndiGo,CCU,DEL,2026-04-18 20:24:41.702,2026-04-18 21:01:41.702,00:37:00,37.0,CCU → DEL,2026-04-18,2026-04-18,20,21,False
6F009,IndiGo,BLR,CCU,2026-04-18 20:21:41.701,2026-04-18 23:36:41.701,03:15:00,195.0,BLR → CCU,2026-04-18,2026-04-18,20,23,False
6F023,IndiGo,MAA,BLR,2026-04-18 20:18:41.701,2026-04-19 00:14:41.701,03:56:00,236.0,MAA → BLR,2026-04-18,2026-04-19,20,0,True
UK006,Vistara,MAA,CCU,2026-04-18 20:16:41.701,2026-04-18 21:55:41.701,01:39:00,99.0,MAA → CCU,2026-04-18,2026-04-18,20,21,False
SJ165,SpiceJet,CCU,BOM,2026-04-18 20:08:41.703,2026-04-18 23:18:41.703,03:10:00,190.0,CCU → BOM,2026-04-18,2026-04-18,20,23,False
6F189,IndiGo,MAA,BLR,2026-04-18 20:08:41.703,2026-04-18 21:51:41.703,01:43:00,103.0,MAA → BLR,2026-04-18,2026-04-18,20,21,False
AI131,Air India,MAA,BOM,2026-04-18 19:55:41.702,2026-04-18 22:35:41.702,02:40:00,160.0,MAA → BOM,2026-04-18,2026-04-18,19,22,False
